Name,State,Party,DW-Nominate,Legislative Efficacy Score,Misalignment,CR_mean,CR_std,CR_median,CR_97.5,CR_2.5,PR_mean,PR_std,PR_median,PR_97.5,PR_2.5,Combine_mean,Combine_std,Combine_median,Combine_97.5,Combine_2.5
"Huffman, Jared",ca,Democratic,-0.433,0.890303552,0.0,0.488995517605,0.0696504240332,0.487263957362,0.633099695122,0.35902066211,0.266519733937,0.065054208197,0.262531051162,0.400165016658,0.154799091726,0.27272517911,0.0706169682719,0.271909778026,0.422836962398,0.151230009359
"Collins, Doug",ga,Republican,0.663,0.74462539,0.0,0.687531007262,0.0677791376103,0.670261324777,0.829990397919,0.588755474087,0.764403396952,0.0731522405871,0.755028751319,0.930213105713,0.647825780123,0.734624804113,0.0967350127675,0.733203758803,0.927370184736,0.586450718273
"DesJarlais, Scott",tn,Republican,0.593,0.060926076,0.0,0.592556113318,0.046269151396,0.588111305603,0.682926128823,0.511799463004,0.936832779954,0.0540071697892,0.930231845887,1.0,0.845571694919,0.902782510985,0.0933040659648,0.917043432595,1.0,0.736988330722
"Farenthold, Blake",tx,Republican,0.543,1.562965393,0.0,0.593782396005,0.0612381015897,0.588509303602,0.715032127987,0.483833245357,0.679647377816,0.0634972065747,0.669757485349,0.805527278908,0.570297235778,0.644895516844,0.0823747195117,0.6437190783,0.792418755931,0.511729085094
"Jeffries, Hakeem S.",ny,Democratic,-0.491,1.392959714,0.0,0.138758984115,0.0612257844648,0.146079047287,0.253316698572,0.0368483482376,0.109961706028,0.0714926333615,0.104257323891,0.257292136772,0.0,0.096216042513,0.0708888632439,0.0904345126352,0.236920374543,0.0
"Valadao, David G.",ca,Republican,0.251,0.578015685,1.0,0.514785256486,0.0606252182323,0.508843761171,0.646394686913,0.410679384129,0.629460906592,0.07883850777,0.622870090446,0.783608345755,0.476111840905,0.643837735926,0.0986359272878,0.646392932956,0.831245587683,0.463950439415
"Doggett, Lloyd",tx,Democratic,-0.402,0.528925121,0.0,0.381685907211,0.0636323130888,0.378874465522,0.516514767058,0.26596103512,0.250526116895,0.0710888628849,0.244406160969,0.381943612343,0.128639494234,0.231511700595,0.0685939798973,0.230499619212,0.366976289342,0.0962127861214
"Slaughter, Louise McIntosh",ny,Democratic,-0.465,1.167737603,0.0,0.197441405636,0.0793739985734,0.197181300257,0.357415695211,0.0540413940929,0.100247960679,0.0812265517986,0.096008635947,0.266601933682,0.0,0.0818999333902,0.0698372037734,0.0767622240237,0.236206856579,0.0
"Schakowsky, Janice D.",il,Democratic,-0.602,0.365556449,0.0,0.126577330435,0.0754981512368,0.1219219411,0.276702567802,0.0,0.276754163528,0.0847174545367,0.266072177805,0.484535229758,0.132675756725,0.123781571506,0.0781547465529,0.126394655389,0.269634293971,0.0
"Price, Tom",ga,Republican,0.642,1.335022569,0.0,0.637084125213,0.0495460149578,0.632690720028,0.76360869311,0.562203923277,0.950531370315,0.0965080840976,1.0,1.0,0.694222910467,0.961785021781,0.0888963550192,1.0,1.0,0.69544029718
"Williams, Roger",tx,Republican,0.609,0.242871895,0.0,0.673893097552,0.0665816790816,0.666895932488,0.810579034692,0.571750418163,0.823181089731,0.0741135645261,0.799429262913,0.969251069025,0.71652949847,0.807498397068,0.0984934931204,0.814402067321,0.988971271458,0.652423709051
"Waters, Maxine",ca,Democratic,-0.663,0.213241264,0.0,0.376657270116,0.0787496838097,0.361637021855,0.539006558187,0.246221217573,0.164537302599,0.0792203050032,0.160040665497,0.318828377786,0.0311481324151,0.126895046202,0.0700341202418,0.124886912282,0.262454753316,0.0
"Buchanan, Vern",fl,Republican,0.355,0.106620632,0.0,0.542136570404,0.0558953797618,0.534023293049,0.67202271179,0.4479903035,0.551320079267,0.0551953065656,0.541708455971,0.697767763262,0.466325125894,0.529951491349,0.0694956760837,0.527322883895,0.665913113511,0.404996945951
"Meehan, Patrick",pa,Republican,0.217,2.621768713,0.0,0.488025440372,0.0606190216458,0.48384190128,0.614546112496,0.387590455999,0.498393727258,0.0558505735455,0.485279269287,0.629800928106,0.414616769544,0.476471041071,0.0705265024619,0.478557563892,0.6278509579,0.34850082031
"DeSantis, Ron",fl,Republican,0.662,1.185557365,0.0,0.785383639495,0.0686080973085,0.768255135576,0.932889588387,0.676631752029,0.833812356985,0.0752498737167,0.823885798696,0.998273330788,0.713997121273,0.813499763685,0.105258174351,0.820346106164,1.0,0.656869422316
"Rogers, Mike D.",al,Republican,0.333,0.148528188,0.0,0.609337685774,0.0606815826315,0.603755112763,0.736390048984,0.500533805583,0.869762432567,0.0732683693623,0.858261929668,1.0,0.755914375963,0.855023807114,0.100840824885,0.874472248926,1.0,0.687689248062
"Veasey, Marc A.",tx,Democratic,-0.414,0.060926076,0.0,0.250742474387,0.0686093468018,0.24793282404,0.385538823958,0.132753033006,0.47812396502,0.058784315704,0.47331266546,0.59502826787,0.369605681654,0.455529740551,0.0679167914937,0.4570591933,0.591027073662,0.327005629107
"Loebsack, David",ia,Democratic,-0.282,0.137083665,0.0,0.483811690162,0.0585199657027,0.480263415224,0.606129992498,0.38376674791,0.297091542414,0.0673958451167,0.298356732539,0.425460855683,0.189585348017,0.27030758087,0.0701560431957,0.266700396993,0.409506705024,0.140204381379
"Larson, John B.",ct,Democratic,-0.405,0.413709968,0.0,0.525565311024,0.06141575036,0.522804027493,0.654748362022,0.417659010302,0.193743620722,0.0754317797707,0.191296328811,0.371104174033,0.0609833896587,0.169827527377,0.0766319370207,0.167550602085,0.31421995148,0.0235697678979
"DelBene, Suzan K.",wa,Democratic,-0.274,0.568484128,0.0,0.400134003633,0.0650199288229,0.389434387966,0.545173710431,0.304651432402,0.220860401627,0.0781046805832,0.209940344711,0.396061282046,0.0965512230432,0.199135395174,0.0769172609582,0.19650875371,0.34260508969,0.0611983427232
"Cummings, Elijah E.",md,Democratic,-0.439,2.198918104,0.0,0.558427870308,0.0622020209168,0.553852438415,0.697423689596,0.446083533127,0.312361992114,0.0743272923343,0.306231423817,0.453700994448,0.171874370149,0.296128283011,0.0639713805786,0.295884520968,0.410578000372,0.167426111314
"Peterson, Collin C.",mn,Democratic,-0.144,0.181945816,1.0,0.589048999788,0.0628733164065,0.578313226339,0.732624518433,0.48808843542,0.480445826967,0.0689175848171,0.477650384987,0.632263440882,0.362423360546,0.467746246282,0.0769133504558,0.468150187327,0.614831439771,0.319610498886
"Ruiz, Raul",ca,Democratic,-0.232,0.692684829,0.0,0.378997684484,0.0614345285397,0.378850779089,0.49837979343,0.267902686912,0.363066498399,0.062570701985,0.361052539214,0.486296943312,0.238224834063,0.334221180938,0.0670091042165,0.337546665681,0.461538133256,0.207377055861
"Garamendi, John",ca,Democratic,-0.313,0.060926076,0.0,0.12011767191,0.0805998892546,0.117507206684,0.270862808018,0.0,0.248859077027,0.0858515564141,0.244088390999,0.434723006439,0.075649901474,0.154959433541,0.0792825585416,0.159707641734,0.30433170023,0.0
"Barton, Joe",tx,Republican,0.529,0.076157592,0.0,0.630487279219,0.0629818305267,0.620117609689,0.757090238815,0.520418132499,0.682827523404,0.0622299798399,0.668659716904,0.809700604959,0.582864116137,0.599184552334,0.077042583372,0.597852119218,0.737905806276,0.468516611499
"Cooper, Jim",tn,Democratic,-0.162,0.106620632,0.0,0.53157111518,0.061582725249,0.520604997731,0.672379828521,0.437364684394,0.527376705378,0.060968557957,0.521805085419,0.661544573295,0.432816658174,0.500373932944,0.0725297139902,0.504258594089,0.630197138654,0.368777737948
"Meadows, Mark",nc,Republican,0.622,1.896402001,0.0,0.575881086498,0.0691809400289,0.574712914076,0.715071931948,0.450270080736,0.865000137686,0.0750073716645,0.845413879114,1.0,0.755769595875,0.787902063745,0.1011951607,0.790028672766,0.993309530118,0.604611592739
"Griffith, H. Morgan",va,Republican,0.531,0.228472784,0.0,0.649329802391,0.0611453963265,0.642066071975,0.787847041955,0.556278273629,0.801630177463,0.0704607358182,0.782955978756,0.947629708728,0.701082781065,0.748738469444,0.0934436394449,0.742356886984,0.923380026055,0.5994965469
"Bass, Karen",ca,Democratic,-0.549,0.426091492,0.0,0.376238875677,0.059299635992,0.370339408014,0.492553125716,0.260015909993,0.294608828778,0.0620189992796,0.292219272205,0.417764863499,0.187124214676,0.245608766872,0.0728003296618,0.249971801326,0.387910304985,0.113499974862
"Bonamici, Suzanne",or,Democratic,-0.397,0.84226042,0.0,0.278654290072,0.0692259942567,0.274885337853,0.412857806192,0.146355789869,0.290510492146,0.0673751949443,0.291221403339,0.440577180563,0.176439681353,0.232738187253,0.0706549563082,0.234144574115,0.365699600741,0.10365348054
"Napolitano, Grace F.",ca,Democratic,-0.448,0.163759708,0.0,0.629255672665,0.0819813261223,0.630811281751,0.792552336275,0.474356766957,0.346794982599,0.0680003131599,0.337865174955,0.484779056481,0.229429067135,0.365143349428,0.0744884586966,0.369235019977,0.514199050698,0.216563600949
"Olson, Pete",tx,Republican,0.537,0.875541389,0.0,0.645193339716,0.0609878016857,0.639572447881,0.776189967885,0.554250144484,0.865736841328,0.0708141748289,0.843067227156,1.0,0.764907443918,0.843860978607,0.102375555098,0.857083505327,1.0,0.671487097403
"Schrader, Kurt",or,Democratic,-0.199,1.882436275,0.0,0.466074873589,0.0615646559401,0.460595088594,0.598614671635,0.368545705277,0.419291999861,0.0665256217879,0.416600351086,0.554197093225,0.304415904517,0.406557213518,0.0725653259699,0.40659600538,0.555681545607,0.279254691612
"Flores, Bill",tx,Republican,0.619,1.911997795,0.0,0.576089984317,0.0430368938369,0.57760372309,0.66775081086,0.494030756128,0.995000875889,0.0140961995473,1.0,1.0,0.946205302925,0.956113382605,0.0599774666689,1.0,1.0,0.83769656051
"Cuellar, Henry",tx,Democratic,-0.238,0.391841471,0.0,0.590765914672,0.0637845074229,0.581622010606,0.750148201223,0.484433110934,0.421347073496,0.0681017286178,0.421454072752,0.567354852249,0.300703765412,0.384142233515,0.0690556980396,0.386854294215,0.511877436155,0.255149008067
"Walden, Greg",or,Republican,0.337,2.491585732,0.0,0.659458646826,0.063588293101,0.649448594892,0.791175095471,0.562949109164,0.512628334497,0.0698685671719,0.505856815423,0.661979520451,0.389132603216,0.487143868601,0.0685189045653,0.479231752575,0.614305977644,0.359586838638
"Hoyer, Steny H.",md,Democratic,-0.38,0.864034534,0.0,0.30941784912,0.0769337322909,0.305938807658,0.457103750574,0.183235670946,0.269389445913,0.0702379697717,0.269455269521,0.414396484473,0.152906058444,0.273743985227,0.0769158112584,0.273555624565,0.427518464857,0.116782884708
